date,state,n_killed,n_injured,n_total
4/26/15,Florida,1,0,1
4/26/15,Texas,1,1,2
4/26/15,Louisiana,1,0,1
4/26/15,Connecticut,0,1,1
4/26/15,Wyoming,0,1,1
4/26/15,South Carolina,1,0,1
4/26/15,District of Columbia,0,1,1
4/26/15,District of Columbia,0,1,1
4/26/15,Michigan,1,1,2
4/26/15,Texas,1,0,1
4/26/15,New York,0,1,1
4/26/15,District of Columbia,0,1,1
4/26/15,New Jersey,0,1,1
4/26/15,Maryland,0,1,1
4/26/15,Delaware,1,0,1
4/26/15,Tennessee,0,1,1
4/26/15,District of Columbia,0,1,1
4/26/15,Michigan,0,1,1
4/26/15,New Mexico,0,1,1
4/26/15,New York,0,1,1
4/26/15,New York,0,1,1
4/26/15,California,0,1,1
4/26/15,California,1,0,1
4/26/15,California,1,0,1
4/26/15,California,0,1,1
4/26/15,Oklahoma,1,0,1
4/26/15,Minnesota,1,0,1
4/26/15,Tennessee,1,1,2
4/26/15,Michigan,0,2,2
4/26/15,New Jersey,0,1,1
4/26/15,Vermont,0,1,1
4/26/15,New York,0,1,1
4/26/15,Virginia,0,1,1
4/26/15,West Virginia,0,2,2
4/26/15,Oklahoma,0,2,2
4/26/15,West Virginia,0,1,1
4/26/15,Illinois,0,2,2
4/26/15,Wisconsin,0,1,1
4/26/15,Ohio,0,1,1
4/26/15,Missouri,0,1,1
4/26/15,Florida,1,0,1
4/26/15,Texas,0,1,1
4/26/15,New Hampshire,0,1,1
4/26/15,Florida,0,1,1
4/26/15,Connecticut,0,1,1
4/26/15,Kentucky,0,1,1
4/26/15,Virginia,1,0,1
4/26/15,Louisiana,1,0,1
4/26/15,Virginia,0,1,1
4/26/15,Georgia,0,1,1
4/26/15,Georgia,1,0,1
4/26/15,Delaware,0,1,1
4/26/15,South Carolina,0,2,2
4/27/15,Nevada,0,1,1
4/27/15,Ohio,0,1,1
4/27/15,Florida,0,1,1
4/27/15,Florida,0,1,1
4/27/15,Florida,0,1,1
4/27/15,Florida,0,1,1
4/27/15,Florida,0,1,1
4/27/15,Arkansas,1,0,1
4/27/15,Alabama,1,0,1
4/27/15,Louisiana,0,1,1
4/27/15,South Carolina,1,0,1
4/27/15,Texas,0,1,1
4/27/15,Louisiana,0,1,1
4/27/15,Kentucky,0,2,2
4/27/15,Louisiana,0,1,1
4/27/15,Connecticut,0,1,1
4/27/15,Iowa,0,1,1
4/27/15,Alabama,1,0,1
4/27/15,Massachusetts,0,1,1
4/27/15,Kentucky,1,0,1
4/27/15,Connecticut,0,1,1
4/27/15,Louisiana,0,1,1
4/27/15,Wisconsin,0,1,1
4/27/15,North Carolina,0,1,1
4/27/15,Missouri,0,1,1
4/27/15,District of Columbia,1,1,2
4/27/15,Missouri,0,1,1
4/27/15,District of Columbia,0,1,1
4/27/15,Pennsylvania,0,1,1
4/27/15,Connecticut,0,1,1
4/27/15,Pennsylvania,0,1,1
4/27/15,New York,0,1,1
4/27/15,New York,0,1,1
4/27/15,Alabama,0,1,1
4/27/15,Indiana,0,1,1
4/27/15,Pennsylvania,0,1,1
4/27/15,New York,1,2,3
4/27/15,Michigan,0,1,1
4/27/15,Indiana,1,0,1
4/27/15,New York,1,0,1
4/27/15,Washington,0,1,1
4/27/15,Washington,0,1,1
4/27/15,Arizona,0,1,1
4/27/15,Florida,0,1,1
4/27/15,Florida,0,1,1
4/27/15,California,0,1,1
4/27/15,California,0,1,1
4/27/15,New York,1,0,1
4/27/15,Illinois,0,1,1
4/27/15,Illinois,0,1,1
4/27/15,California,0,1,1
4/27/15,Indiana,0,1,1
4/27/15,Tennessee,0,1,1
4/27/15,Georgia,0,1,1
4/27/15,Virginia,0,3,3
4/27/15,North Carolina,2,0,2
4/27/15,Kentucky,0,1,1
4/27/15,Louisiana,1,0,1
4/27/15,Virginia,1,0,1
4/27/15,Georgia,0,1,1
4/27/15,New York,2,4,6
4/27/15,Washington,1,0,1
4/27/15,Illinois,0,1,1
4/27/15,Illinois,0,1,1
4/27/15,Illinois,0,2,2
4/27/15,Texas,0,1,1
4/27/15,Maryland,0,1,1
4/27/15,Maryland,0,1,1
4/27/15,New Jersey,0,1,1
4/27/15,Pennsylvania,0,1,1
4/27/15,Texas,1,1,2
4/27/15,Florida,0,3,3
4/27/15,California,0,1,1
4/27/15,Illinois,0,2,2
4/27/15,Texas,0,2,2
4/27/15,Illinois,0,1,1
4/27/15,California,1,0,1
4/27/15,Florida,1,0,1
4/27/15,Alabama,1,0,1
4/27/15,Michigan,1,0,1
4/27/15,Georgia,0,1,1
4/27/15,Louisiana,0,1,1
4/27/15,Georgia,0,1,1
4/27/15,Ohio,1,0,1
4/27/15,Michigan,1,0,1
4/27/15,Indiana,1,0,1
4/27/15,Oklahoma,0,1,1
4/27/15,New Mexico,0,2,2
4/27/15,Tennessee,0,1,1
4/27/15,Arizona,2,2,4
4/27/15,Missouri,0,1,1
4/27/15,Florida,1,0,1
4/27/15,Louisiana,0,1,1
4/28/15,Texas,0,1,1
4/28/15,Maryland,0,1,1
4/28/15,New York,0,1,1
4/28/15,Louisiana,0,1,1
4/28/15,Tennessee,0,1,1
4/28/15,New Jersey,1,0,1
4/28/15,Florida,0,1,1
4/28/15,Colorado,0,1,1
4/28/15,Maryland,0,1,1
4/28/15,Oklahoma,1,1,2
4/28/15,Louisiana,1,0,1
4/28/15,Indiana,1,0,1
4/28/15,Louisiana,0,1,1
4/28/15,Missouri,0,3,3
4/28/15,Pennsylvania,0,1,1
4/28/15,New Jersey,1,0,1
4/28/15,Georgia,1,0,1
4/28/15,North Carolina,1,0,1
4/28/15,Delaware,0,1,1
4/28/15,Colorado,1,1,2
4/28/15,Delaware,1,1,2
4/28/15,Florida,0,1,1
4/28/15,Alabama,0,2,2
4/28/15,Pennsylvania,0,1,1
4/28/15,Indiana,0,1,1
4/28/15,Illinois,0,1,1
4/28/15,Florida,0,2,2
4/28/15,California,1,2,3
4/28/15,Maryland,0,1,1
4/28/15,District of Columbia,0,2,2
4/28/15,District of Columbia,0,1,1
4/28/15,Oklahoma,1,0,1
4/28/15,Maryland,1,0,1
4/28/15,Missouri,0,1,1
4/28/15,Kentucky,0,1,1
4/28/15,Montana,1,0,1
4/28/15,Illinois,1,1,2
4/28/15,Ohio,0,1,1
4/28/15,Illinois,1,1,2
4/28/15,Illinois,0,1,1
4/28/15,Connecticut,0,1,1
4/28/15,Massachusetts,0,1,1
4/28/15,Missouri,0,1,1
4/28/15,California,1,0,1
4/28/15,Connecticut,0,1,1
4/28/15,Connecticut,0,1,1
4/28/15,Massachusetts,1,0,1
4/28/15,Illinois,0,1,1
4/28/15,Illinois,1,0,1
4/28/15,Virginia,2,0,2
4/28/15,Texas,1,0,1
4/28/15,Tennessee,0,1,1
4/28/15,California,1,0,1
4/28/15,Ohio,0,1,1
4/28/15,Ohio,0,1,1
4/28/15,New York,0,1,1
4/28/15,Kentucky,0,1,1
4/28/15,South Carolina,0,1,1
4/28/15,Maryland,0,1,1
4/28/15,Maryland,0,1,1
4/28/15,Kentucky,0,1,1
4/28/15,New York,1,0,1
4/28/15,Alabama,0,1,1
4/28/15,Ohio,0,1,1
4/28/15,Massachusetts,0,1,1
4/28/15,South Carolina,0,1,1
4/28/15,Kentucky,0,1,1
4/28/15,Indiana,0,1,1
4/28/15,Georgia,1,0,1
4/28/15,Georgia,0,1,1
4/28/15,Georgia,0,1,1
4/28/15,Michigan,0,1,1
4/28/15,Texas,0,1,1
4/28/15,Idaho,1,0,1
4/28/15,Texas,0,1,1
4/28/15,New York,0,1,1
4/28/15,Iowa,0,1,1
4/28/15,New Jersey,0,1,1
4/28/15,Louisiana,1,0,1
4/28/15,Georgia,0,1,1
4/29/15,Georgia,1,0,1
4/29/15,Wisconsin,0,1,1
4/29/15,Illinois,0,1,1
4/29/15,Illinois,0,1,1
4/29/15,Illinois,0,2,2
4/29/15,Wisconsin,0,1,1
4/29/15,Kansas,0,1,1
4/29/15,Washington,0,1,1
4/29/15,New York,0,1,1
4/29/15,Ohio,1,0,1
4/29/15,Missouri,0,1,1
4/29/15,Missouri,0,1,1
4/29/15,Missouri,0,2,2
4/29/15,Missouri,0,1,1
4/29/15,Illinois,0,1,1
4/29/15,New York,1,0,1
4/29/15,Illinois,1,0,1
4/29/15,Maryland,1,0,1
4/29/15,California,0,1,1
4/29/15,Missouri,0,1,1
4/29/15,Nebraska,0,1,1
4/29/15,Missouri,0,1,1
4/29/15,Louisiana,0,1,1
4/29/15,Illinois,1,1,2
4/29/15,Maryland,0,1,1
4/29/15,Louisiana,0,1,1
4/29/15,California,0,1,1
4/29/15,Maine,1,0,1
4/29/15,Illinois,0,1,1
4/29/15,California,1,0,1
4/29/15,Oklahoma,1,0,1
4/29/15,Maryland,0,1,1
4/29/15,Missouri,0,1,1
4/29/15,Michigan,1,0,1
4/29/15,Kentucky,1,0,1
4/29/15,Texas,1,0,1
4/29/15,New York,1,0,1
4/29/15,California,1,0,1
4/29/15,California,0,1,1
4/29/15,Arizona,1,0,1
4/29/15,Michigan,1,1,2
4/29/15,Nevada,0,1,1
4/29/15,Wisconsin,0,1,1
4/29/15,New Jersey,1,1,2
4/29/15,Maryland,1,0,1
4/29/15,Connecticut,0,1,1
4/29/15,Georgia,1,0,1
4/29/15,Connecticut,0,1,1
4/29/15,Connecticut,0,1,1
4/29/15,Florida,1,0,1
4/29/15,Tennessee,0,1,1
4/29/15,Arkansas,0,1,1
4/29/15,Pennsylvania,0,1,1
4/29/15,Arkansas,1,1,2
4/29/15,Arkansas,1,1,2
4/29/15,New York,1,2,3
4/29/15,North Carolina,1,0,1
4/29/15,New York,0,1,1
4/29/15,Tennessee,1,0,1
4/29/15,Ohio,0,1,1
4/29/15,Illinois,0,1,1
4/29/15,Illinois,0,1,1
4/29/15,District of Columbia,0,1,1
4/29/15,District of Columbia,0,1,1
4/29/15,District of Columbia,0,1,1
4/29/15,Pennsylvania,0,3,3
4/29/15,Alabama,0,2,2
4/29/15,Maryland,0,1,1
4/29/15,Pennsylvania,0,1,1
4/29/15,Texas,1,0,1
4/29/15,Kentucky,1,0,1
4/29/15,Pennsylvania,1,1,2
4/29/15,Florida,0,1,1
4/29/15,Texas,0,1,1
4/29/15,Maryland,0,1,1
4/29/15,Missouri,1,0,1
4/29/15,Texas,1,0,1
4/29/15,Connecticut,0,1,1
4/29/15,Tennessee,1,0,1
4/29/15,Kentucky,0,1,1
4/29/15,Mississippi,0,1,1
4/29/15,Tennessee,1,0,1
4/29/15,Virginia,0,1,1
4/29/15,Florida,0,1,1
4/29/15,Pennsylvania,1,0,1
4/29/15,Nevada,1,0,1
4/29/15,Oklahoma,1,0,1
4/29/15,Alabama,1,0,1
4/29/15,Idaho,1,0,1
4/29/15,Ohio,0,1,1
4/29/15,Ohio,0,1,1
4/29/15,California,0,1,1
4/29/15,Texas,0,1,1
4/29/15,Georgia,1,0,1
4/29/15,New York,0,2,2
4/29/15,Indiana,0,2,2
4/29/15,New York,0,1,1
4/29/15,Arizona,1,0,1
4/29/15,Ohio,1,0,1
4/29/15,Kentucky,1,0,1
4/29/15,Michigan,0,1,1
4/29/15,Georgia,1,0,1
4/29/15,Georgia,0,1,1
4/29/15,Georgia,1,0,1
4/29/15,Georgia,1,0,1
4/29/15,Missouri,0,1,1
4/29/15,Georgia,0,1,1
4/29/15,Oregon,0,1,1
4/29/15,Virginia,1,0,1
4/30/15,Texas,2,0,2
4/30/15,District of Columbia,0,1,1
4/30/15,Texas,0,1,1
4/30/15,Pennsylvania,2,0,2
4/30/15,Arizona,0,1,1
4/30/15,Illinois,0,1,1
4/30/15,Indiana,1,0,1
4/30/15,Utah,0,1,1
4/30/15,Texas,0,1,1
4/30/15,South Carolina,1,0,1
4/30/15,California,1,0,1
4/30/15,South Carolina,0,1,1
4/30/15,Georgia,0,1,1
4/30/15,Georgia,0,1,1
4/30/15,Tennessee,1,0,1
4/30/15,Georgia,0,1,1
4/30/15,Ohio,0,1,1
4/30/15,Georgia,0,1,1
4/30/15,Tennessee,1,0,1
4/30/15,Illinois,0,1,1
4/30/15,South Carolina,1,1,2
4/30/15,Indiana,1,0,1
4/30/15,Alabama,1,0,1
4/30/15,Tennessee,0,1,1
4/30/15,Oklahoma,1,0,1
4/30/15,North Carolina,1,0,1
4/30/15,Alabama,0,1,1
4/30/15,New York,2,0,2
4/30/15,Michigan,0,1,1
4/30/15,North Carolina,0,1,1
4/30/15,Texas,0,1,1
4/30/15,Kansas,0,1,1
4/30/15,Texas,1,1,2
4/30/15,Oregon,0,1,1
4/30/15,Florida,0,1,1
4/30/15,Texas,1,0,1
4/30/15,Missouri,2,0,2
4/30/15,Utah,0,1,1
4/30/15,Washington,0,1,1
4/30/15,Illinois,0,1,1
4/30/15,California,0,1,1
4/30/15,Missouri,0,1,1
4/30/15,Tennessee,0,1,1
4/30/15,Ohio,0,1,1
4/30/15,Mississippi,0,1,1
4/30/15,Colorado,0,1,1
4/30/15,Texas,1,0,1
4/30/15,South Carolina,0,1,1
4/30/15,New York,0,1,1
4/30/15,Vermont,0,1,1
4/30/15,Georgia,1,0,1
4/30/15,Wisconsin,0,2,2
4/30/15,Missouri,0,1,1
4/30/15,Maryland,1,1,2
4/30/15,Connecticut,0,2,2
4/30/15,Maryland,0,1,1
4/30/15,Maryland,0,2,2
4/30/15,Arizona,1,0,1
4/30/15,Delaware,1,0,1
4/30/15,Alabama,1,0,1
4/30/15,South Carolina,1,0,1
4/30/15,Florida,1,0,1
4/30/15,South Carolina,0,1,1
4/30/15,Missouri,0,1,1
4/30/15,North Carolina,0,1,1
4/30/15,District of Columbia,0,1,1
4/30/15,Georgia,1,0,1
4/30/15,Michigan,1,0,1
4/30/15,Kentucky,0,1,1
4/30/15,District of Columbia,0,1,1
4/30/15,New Hampshire,1,0,1
4/30/15,South Dakota,0,1,1
4/30/15,Minnesota,2,0,2
4/30/15,Illinois,1,0,1
4/30/15,California,1,0,1
4/30/15,Connecticut,0,1,1
4/30/15,Illinois,0,1,1
4/30/15,Illinois,0,2,2
4/30/15,California,1,0,1
4/30/15,New York,0,1,1
4/30/15,California,1,0,1
4/30/15,California,1,0,1
5/1/15,Louisiana,0,1,1
5/1/15,Iowa,0,1,1
5/1/15,Missouri,0,1,1
5/1/15,District of Columbia,1,0,1
5/1/15,Louisiana,0,1,1
5/1/15,Florida,0,1,1
5/1/15,Florida,0,2,2
5/1/15,Michigan,1,0,1
5/1/15,Illinois,0,1,1
5/1/15,Ohio,0,1,1
5/1/15,Colorado,0,1,1
5/1/15,Pennsylvania,1,0,1
5/1/15,New Jersey,1,0,1
5/1/15,Kentucky,0,1,1
5/1/15,Mississippi,1,0,1
5/1/15,California,1,0,1
5/1/15,Illinois,0,1,1
5/1/15,Tennessee,1,0,1
5/1/15,Illinois,1,0,1
5/1/15,Massachusetts,1,0,1
5/1/15,Missouri,1,0,1
5/1/15,Oklahoma,1,0,1
5/1/15,Texas,0,1,1
5/1/15,Maryland,1,0,1
5/1/15,Ohio,0,1,1
5/1/15,Missouri,0,1,1
5/1/15,Alabama,0,1,1
5/1/15,Indiana,0,1,1
5/1/15,Illinois,1,0,1
5/1/15,Virginia,0,2,2
5/1/15,District of Columbia,1,0,1
5/1/15,Michigan,0,1,1
5/1/15,South Carolina,1,0,1
5/1/15,Georgia,1,1,2
5/1/15,Washington,1,0,1
5/1/15,Illinois,0,2,2
5/1/15,Georgia,0,1,1
5/1/15,Wisconsin,2,3,5
5/1/15,New York,0,1,1
5/1/15,Pennsylvania,1,0,1
5/1/15,Maine,1,0,1
5/1/15,Louisiana,0,2,2
5/1/15,Louisiana,0,1,1
5/1/15,Illinois,2,1,3
5/1/15,California,1,0,1
5/1/15,Illinois,1,0,1
5/1/15,Pennsylvania,0,1,1
5/1/15,Florida,1,0,1
5/1/15,Florida,0,1,1
5/1/15,Louisiana,1,0,1
5/1/15,California,2,0,2
5/1/15,Maryland,0,3,3
5/1/15,Alabama,0,1,1
5/1/15,California,3,0,3
5/1/15,South Carolina,1,0,1
5/1/15,Missouri,0,1,1
5/1/15,Arkansas,0,1,1
5/1/15,Illinois,2,0,2
5/1/15,Tennessee,0,1,1
5/1/15,Florida,1,0,1
5/1/15,Florida,1,0,1
5/1/15,Pennsylvania,1,0,1
5/1/15,Florida,0,1,1
5/1/15,Maryland,0,1,1
5/1/15,Maryland,0,1,1
5/1/15,Arkansas,0,1,1
5/1/15,New York,0,1,1
5/1/15,New York,0,2,2
5/1/15,New Jersey,1,1,2
5/1/15,Michigan,0,1,1
5/1/15,Indiana,1,0,1
5/1/15,Illinois,0,1,1
5/1/15,Louisiana,0,1,1
5/1/15,Louisiana,0,1,1
5/1/15,Texas,1,0,1
5/1/15,Texas,1,0,1
5/1/15,Texas,0,2,2
5/1/15,California,0,1,1
5/1/15,Texas,0,1,1
5/2/15,Illinois,0,1,1
5/2/15,Texas,0,1,1
5/2/15,Oregon,0,1,1
5/2/15,Virginia,0,1,1
5/2/15,Illinois,0,1,1
5/2/15,Illinois,0,1,1
5/2/15,Illinois,0,1,1
5/2/15,California,0,1,1
5/2/15,Pennsylvania,0,1,1
5/2/15,Illinois,0,1,1
5/2/15,Maryland,1,0,1
5/2/15,Illinois,0,1,1
5/2/15,Missouri,1,0,1
5/2/15,New York,0,1,1
5/2/15,Illinois,0,2,2
5/2/15,Florida,1,0,1
5/2/15,Oregon,1,1,2
5/2/15,Kansas,0,1,1
5/2/15,Louisiana,0,1,1
5/2/15,Florida,1,0,1
5/2/15,Florida,0,1,1
5/2/15,Louisiana,1,0,1
5/2/15,Virginia,0,1,1
5/2/15,Missouri,0,1,1
5/2/15,Florida,0,1,1
5/2/15,South Carolina,0,1,1
5/2/15,Virginia,0,1,1
5/2/15,South Carolina,0,1,1
5/2/15,South Carolina,0,3,3
5/2/15,North Carolina,0,1,1
5/2/15,Maryland,1,0,1
5/2/15,Illinois,0,1,1
5/2/15,Virginia,1,0,1
5/2/15,Pennsylvania,0,1,1
5/2/15,Virginia,1,0,1
5/2/15,Ohio,0,2,2
5/2/15,New Jersey,1,0,1
5/2/15,Georgia,0,1,1
5/2/15,Arizona,2,0,2
5/2/15,Kentucky,0,1,1
5/2/15,Indiana,0,1,1
5/2/15,Florida,0,1,1
5/2/15,Georgia,0,1,1
5/2/15,Georgia,0,1,1
5/2/15,Arizona,1,0,1
5/2/15,Alabama,0,1,1
5/2/15,New York,1,0,1
5/2/15,South Carolina,0,1,1
5/2/15,Georgia,1,0,1
5/2/15,New York,0,1,1
5/2/15,Illinois,0,1,1
5/2/15,Louisiana,0,1,1
5/2/15,North Carolina,0,1,1
5/2/15,Pennsylvania,1,0,1
5/2/15,Oklahoma,0,1,1
5/2/15,Utah,1,0,1
5/2/15,Pennsylvania,0,2,2
5/2/15,Pennsylvania,0,1,1
5/2/15,District of Columbia,0,1,1
5/2/15,Alaska,1,0,1
5/2/15,Illinois,0,1,1
5/2/15,Illinois,0,2,2
5/2/15,Maryland,0,1,1
5/2/15,Delaware,1,0,1
5/2/15,Mississippi,1,0,1
5/2/15,Missouri,0,1,1
5/2/15,Indiana,0,1,1
5/2/15,Missouri,0,1,1
5/2/15,New York,0,1,1
5/2/15,North Carolina,1,0,1
5/2/15,Ohio,1,0,1
5/2/15,Pennsylvania,0,1,1
5/2/15,Alabama,1,0,1
5/2/15,Missouri,0,1,1
5/2/15,Massachusetts,0,1,1
5/2/15,Indiana,0,1,1
5/2/15,Massachusetts,0,1,1
5/2/15,South Carolina,0,1,1
5/2/15,New Mexico,0,2,2
5/2/15,North Carolina,1,0,1
5/2/15,Illinois,0,1,1
5/2/15,Illinois,0,1,1
5/2/15,California,1,2,3
5/2/15,Indiana,0,1,1
5/2/15,California,0,2,2
5/2/15,Texas,1,0,1
5/2/15,Illinois,0,1,1
5/2/15,Maryland,0,1,1
5/2/15,Missouri,0,1,1
5/2/15,Illinois,0,1,1
5/2/15,Kentucky,1,0,1
5/2/15,Louisiana,1,0,1
5/2/15,Louisiana,0,1,1
5/2/15,Louisiana,1,0,1
5/2/15,Pennsylvania,0,2,2
5/2/15,Texas,0,1,1
5/2/15,Connecticut,0,1,1
5/3/15,Ohio,1,6,7
5/3/15,Colorado,0,1,1
5/3/15,Illinois,0,2,2
5/3/15,New York,0,2,2
5/3/15,Florida,1,0,1
5/3/15,Ohio,0,1,1
5/3/15,Ohio,1,0,1
5/3/15,Texas,0,1,1
5/3/15,Michigan,0,1,1
5/3/15,Texas,0,6,6
5/3/15,Georgia,1,0,1
5/3/15,Georgia,1,0,1
5/3/15,New York,0,1,1
5/3/15,Louisiana,1,0,1
5/3/15,Indiana,1,0,1
5/3/15,South Carolina,0,1,1
5/3/15,Indiana,0,4,4
5/3/15,Tennessee,0,1,1
5/3/15,Louisiana,0,1,1
5/3/15,Louisiana,1,1,2
5/3/15,Texas,1,0,1
5/3/15,Ohio,1,0,1
5/3/15,Ohio,1,0,1
5/3/15,Missouri,0,1,1
5/3/15,Illinois,0,2,2
5/3/15,Tennessee,1,0,1
5/3/15,Missouri,2,0,2
5/3/15,Alabama,0,1,1
5/3/15,Texas,0,1,1
5/3/15,Wisconsin,1,0,1
5/3/15,Georgia,0,1,1
5/3/15,Louisiana,1,0,1
5/3/15,Missouri,0,2,2
5/3/15,Ohio,0,1,1
5/3/15,Ohio,0,2,2
5/3/15,Missouri,0,1,1
5/3/15,Connecticut,1,1,2
5/3/15,Missouri,1,0,1
5/3/15,Maryland,1,0,1
5/3/15,New York,0,4,4
5/3/15,California,1,0,1
5/3/15,California,0,1,1
5/3/15,California,0,2,2
5/3/15,Kentucky,1,0,1
5/3/15,California,0,1,1
5/3/15,California,0,3,3
5/3/15,Georgia,0,1,1
5/3/15,Michigan,2,0,2
5/3/15,Alabama,0,1,1
5/3/15,West Virginia,0,1,1
5/3/15,New Mexico,0,1,1
5/3/15,Virginia,0,1,1
5/3/15,New York,0,1,1
5/3/15,Wisconsin,1,0,1
5/3/15,Alaska,1,0,1
5/3/15,South Carolina,0,1,1
5/3/15,Wisconsin,1,0,1
5/3/15,South Carolina,1,0,1
5/3/15,Louisiana,0,1,1
5/3/15,Wisconsin,4,1,5
5/3/15,Louisiana,0,1,1
5/3/15,Georgia,1,0,1
5/3/15,Texas,1,2,3
5/3/15,Indiana,1,1,2
5/3/15,Massachusetts,0,1,1
5/3/15,Nevada,0,1,1
5/3/15,South Carolina,0,1,1
5/3/15,Wisconsin,0,1,1
5/3/15,Wisconsin,0,1,1
5/3/15,Maryland,0,1,1
5/3/15,Utah,1,0,1
5/3/15,Florida,0,1,1
5/3/15,Massachusetts,0,1,1
5/3/15,Ohio,0,2,2
5/3/15,New Mexico,1,0,1
5/3/15,Maryland,0,1,1
5/3/15,Minnesota,1,0,1
5/3/15,North Carolina,1,0,1
5/3/15,Texas,0,1,1
5/3/15,Oklahoma,1,0,1
5/3/15,Nevada,0,1,1
5/3/15,Texas,1,0,1
5/3/15,District of Columbia,0,1,1
5/3/15,Iowa,0,1,1
5/3/15,Nevada,1,0,1
5/3/15,Illinois,1,0,1
5/3/15,Virginia,1,1,2
5/3/15,Missouri,1,0,1
5/3/15,Illinois,0,1,1
5/3/15,Utah,1,0,1
5/3/15,Pennsylvania,1,0,1
5/3/15,Arizona,1,0,1
5/3/15,Illinois,0,2,2
5/3/15,California,1,1,2
5/3/15,Oregon,0,1,1
5/3/15,Utah,1,0,1
5/3/15,Texas,1,0,1
5/3/15,Illinois,0,2,2
5/3/15,Texas,2,1,3
5/3/15,Illinois,0,1,1
5/3/15,Texas,0,1,1
5/3/15,Indiana,1,0,1
5/3/15,Missouri,0,1,1
5/3/15,Maryland,0,1,1
5/3/15,Illinois,0,1,1
5/3/15,Nebraska,0,1,1
5/3/15,Connecticut,0,1,1
5/3/15,Maryland,0,3,3
5/3/15,Kansas,0,1,1
5/3/15,Pennsylvania,1,0,1
5/3/15,Georgia,1,0,1
5/3/15,North Carolina,0,1,1
5/3/15,Missouri,1,0,1
5/3/15,North Carolina,0,1,1
5/4/15,North Carolina,0,1,1
5/4/15,North Carolina,1,1,2
5/4/15,Kansas,0,1,1
5/4/15,Virginia,2,0,2
5/4/15,Alabama,3,0,3
5/4/15,Louisiana,0,1,1
5/4/15,Alabama,0,1,1
5/4/15,Texas,1,0,1
5/4/15,Illinois,0,2,2
5/4/15,Utah,0,1,1
5/4/15,Louisiana,0,1,1
5/4/15,Texas,1,0,1
5/4/15,Illinois,0,1,1
5/4/15,Illinois,0,1,1
5/4/15,Louisiana,0,1,1
5/4/15,Ohio,0,1,1
5/4/15,Kentucky,0,1,1
5/4/15,Louisiana,0,1,1
5/4/15,Ohio,0,1,1
5/4/15,Ohio,0,1,1
5/4/15,Tennessee,0,1,1
5/4/15,North Carolina,1,1,2
5/4/15,New York,0,2,2
5/4/15,District of Columbia,1,0,1
5/4/15,California,1,0,1
5/4/15,Illinois,0,1,1
5/4/15,California,0,2,2
5/4/15,Washington,1,0,1
5/4/15,Florida,1,0,1
5/4/15,Missouri,0,1,1
5/4/15,Tennessee,0,1,1
5/4/15,Maryland,1,0,1
5/4/15,Ohio,1,1,2
5/4/15,Florida,0,1,1
5/4/15,Michigan,0,1,1
5/4/15,Ohio,0,1,1
5/4/15,Virginia,0,1,1
5/4/15,Michigan,0,1,1
5/4/15,New York,0,1,1
5/4/15,Illinois,0,1,1
5/4/15,Texas,1,0,1
5/4/15,Michigan,2,0,2
5/4/15,Michigan,0,1,1
5/4/15,Maryland,1,0,1
5/4/15,Maryland,2,0,2
5/4/15,Michigan,1,0,1
5/4/15,Ohio,0,1,1
5/4/15,Maryland,0,1,1
5/4/15,Maryland,0,1,1
5/4/15,Kansas,1,0,1
5/4/15,North Carolina,0,1,1
5/4/15,California,0,1,1
5/4/15,Texas,0,1,1
5/4/15,Maryland,0,1,1
5/4/15,Michigan,1,1,2
5/4/15,District of Columbia,0,1,1
5/4/15,Ohio,0,1,1
5/4/15,Tennessee,0,1,1
5/4/15,South Carolina,0,1,1
5/4/15,Virginia,1,0,1
5/4/15,New York,0,1,1
5/4/15,Arizona,0,1,1
5/4/15,Georgia,0,1,1
5/4/15,California,0,1,1
5/4/15,Texas,0,1,1
5/4/15,District of Columbia,0,1,1
5/4/15,South Carolina,0,1,1
5/4/15,New York,0,1,1
5/4/15,Georgia,0,1,1
5/4/15,South Carolina,1,0,1
5/4/15,Wisconsin,0,1,1
5/4/15,Kansas,1,1,2
5/4/15,Virginia,0,1,1
5/4/15,Tennessee,0,1,1
5/4/15,New Mexico,1,1,2
5/4/15,Missouri,1,0,1
5/4/15,Colorado,1,0,1
5/4/15,Kansas,0,1,1
5/4/15,Florida,0,1,1
5/4/15,New York,1,3,4
5/4/15,Illinois,0,2,2
5/4/15,California,1,0,1
5/4/15,Illinois,0,1,1
5/4/15,Georgia,0,2,2
5/4/15,Texas,0,1,1
5/4/15,Virginia,0,3,3
5/4/15,Illinois,0,1,1
5/5/15,Florida,1,0,1
5/5/15,Virginia,0,2,2
5/5/15,Georgia,0,1,1
5/5/15,Florida,0,1,1
5/5/15,Florida,0,1,1
5/5/15,South Carolina,1,0,1
5/5/15,Florida,0,1,1
5/5/15,California,0,1,1
5/5/15,Illinois,0,1,1
5/5/15,Illinois,0,1,1
5/5/15,Idaho,1,0,1
5/5/15,Indiana,1,0,1
5/5/15,South Carolina,0,1,1
5/5/15,California,0,1,1
5/5/15,Indiana,0,1,1
5/5/15,Virginia,0,1,1
5/5/15,Louisiana,0,1,1
5/5/15,Florida,1,1,2
5/5/15,Oregon,0,1,1
5/5/15,Virginia,0,1,1
5/5/15,Florida,0,1,1
5/5/15,California,0,1,1
5/5/15,Alabama,0,1,1
5/5/15,Louisiana,0,3,3
5/5/15,Virginia,1,1,2
5/5/15,California,1,0,1
